plan,stratum,consumer,kind,child,child_declared,needed,provided,deficit
1,SHIFT,n0,SHIFT,s0,1,9,9,0
2,HASH,n0,HASH,s1,1,1,4,-3
2,HASH,n0,HASH,s0,1,3,5,-2
2,HASH,n1,HASH,s0,1,2,5,-3
2,HASH,n1,HASH,n0,0,1,4,-3
2,HASH,n2,HASH,s0,1,2,5,-3
2,HASH,n2,HASH,n1,0,1,4,-3
2,HASH,n3,HASH,n0,0,1,4,-3
2,HASH,n3,HASH,s0,1,4,5,-1
2,HASH,n4,HASH,s1,1,1,4,-3
2,HASH,n4,HASH,n1,0,2,4,-2
3,ADD,n0,ADD,s0,1,4,4,0
3,ADD,n0,ADD,s1,1,4,4,0
4,SUB,n0,SUB,s0,1,6,6,0
5,THETA,n0,THETA,s0,1,2,4,-2
5,THETA,n1,THETA,n0,0,2,5,-3
5,THETA,n2,THETA,n1,0,5,6,-1
5,THETA,n3,THETA,n2,0,4,5,-1
5,THETA,n4,THETA,n0,0,3,5,-2
5,THETA,n5,THETA,n3,0,2,4,-2
6,NTHETA,n0,NTHETA,s0,1,2,4,-2
6,NTHETA,n1,NTHETA,s0,1,2,4,-2
7,AGSE,n0,AGSE,s0,1,8,7,1
9,HC_NONINT,n0,AGSE,s1,1,4,4,0
9,HC_NONINT,n1,HASH,n0,0,1,4,-3
9,HC_NONINT,n1,HASH,s1,1,1,4,-3
9,HC_NONINT,n2,HASH,n1,0,2,4,-2
9,HC_NONINT,n2,HASH,n0,0,2,4,-2
10,HC_SHIFT_UNDER_HASH,n1,SHIFT,s0,1,3,4,-1
10,HC_SHIFT_UNDER_HASH,n2,HASH,s0,1,1,4,-3
10,HC_SHIFT_UNDER_HASH,n2,HASH,n1,0,1,4,-3
11,HC_INT,n0,SUB,s1,1,4,4,0
11,HC_INT,n1,AGSE,n0,0,2,2,0
11,HC_INT,n2,SHIFT,s0,1,3,4,-1
11,HC_INT,n4,HASH,s0,1,1,4,-3
11,HC_INT,n4,HASH,n2,0,1,4,-3
13,HC_DEEP,n0,SUB,s0,1,8,8,0
13,HC_DEEP,n2,SUB,s0,1,7,8,-1
13,HC_DEEP,n3,AGSE,s0,1,4,8,-4
13,HC_DEEP,n4,SHIFT,n0,0,3,3,0
13,HC_DEEP,n5,AGSE,n3,0,3,3,0
15,SHIFT,n0,SHIFT,s0,1,9,9,0
15,SHIFT,n1,SHIFT,n0,0,4,4,0
16,HASH,n0,HASH,s1,1,1,4,-3
16,HASH,n0,HASH,s0,1,1,4,-3
16,HASH,n1,HASH,n0,0,1,4,-3
16,HASH,n1,HASH,s1,1,2,4,-2
17,ADD,n0,ADD,s2,1,5,9,-4
17,ADD,n0,ADD,s1,1,3,3,0
17,ADD,n1,ADD,s2,1,9,9,0
17,ADD,n1,ADD,s0,1,4,4,0
17,ADD,n2,ADD,n1,0,1,1,0
17,ADD,n2,ADD,s0,1,4,4,0
17,ADD,n3,ADD,n2,0,1,1,0
17,ADD,n3,ADD,s0,1,4,4,0
18,SUB,n0,SUB,s2,1,4,4,0
18,SUB,n1,SUB,s0,1,7,7,0
18,SUB,n2,SUB,n0,0,4,2,2
19,THETA,n0,THETA,s0,1,2,4,-2
19,THETA,n1,THETA,s1,1,3,4,-1
19,THETA,n2,THETA,s2,1,2,4,-2
20,NTHETA,n0,NTHETA,s0,1,2,4,-2
20,NTHETA,n1,NTHETA,s0,1,2,4,-2
20,NTHETA,n2,NTHETA,s0,1,2,4,-2
20,NTHETA,n3,NTHETA,n2,0,2,4,-2
20,NTHETA,n4,NTHETA,s0,1,2,4,-2
21,AGSE,n0,AGSE,s0,1,6,5,1
21,AGSE,n1,AGSE,s1,1,6,5,1
21,AGSE,n2,AGSE,s0,1,3,5,-2
21,AGSE,n3,AGSE,n2,0,2,2,0
23,HC_NONINT,n0,HASH,s1,1,1,4,-3
23,HC_NONINT,n0,HASH,s0,1,2,4,-2
23,HC_NONINT,n1,HASH,s0,1,1,4,-3
23,HC_NONINT,n1,HASH,n0,0,2,4,-2
23,HC_NONINT,n2,AGSE,n1,0,3,3,0
24,HC_SHIFT_UNDER_HASH,n0,HASH,s0,1,1,4,-3
24,HC_SHIFT_UNDER_HASH,n0,HASH,s1,1,4,6,-2
24,HC_SHIFT_UNDER_HASH,n1,HASH,s1,1,4,6,-2
24,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,1,4,-3
24,HC_SHIFT_UNDER_HASH,n2,SHIFT,s1,1,3,6,-3
24,HC_SHIFT_UNDER_HASH,n3,HASH,s1,1,1,6,-5
24,HC_SHIFT_UNDER_HASH,n3,HASH,n2,0,1,4,-3
25,HC_INT,n1,SHIFT,s2,1,6,6,0
25,HC_INT,n2,HASH,n0,0,1,4,-3
25,HC_INT,n2,HASH,n1,0,1,4,-3
25,HC_INT,n4,SUB,n0,0,3,4,-1
25,HC_INT,n5,AGSE,n2,0,2,2,0
26,HC_SINGLE,n1,AGSE,s0,1,5,4,1
27,HC_DEEP,n0,SUB,s2,1,7,7,0
27,HC_DEEP,n1,NTHETA,n0,0,3,4,-1
27,HC_DEEP,n2,ADD,s2,1,3,7,-4
27,HC_DEEP,n2,ADD,s0,1,12,12,0
27,HC_DEEP,n3,HASH,s2,1,1,7,-6
27,HC_DEEP,n3,HASH,s1,1,5,7,-2
27,HC_DEEP,n4,AGSE,n2,0,2,2,0
27,HC_DEEP,n5,SUB,s2,1,6,7,-1
29,SHIFT,n0,SHIFT,s1,1,2,4,-2
29,SHIFT,n1,SHIFT,s0,1,3,4,-1
29,SHIFT,n2,SHIFT,n1,0,9,9,0
29,SHIFT,n3,SHIFT,s1,1,4,4,0
29,SHIFT,n4,SHIFT,s0,1,4,4,0
30,HASH,n0,HASH,s0,1,1,4,-3
30,HASH,n0,HASH,s1,1,2,5,-3
30,HASH,n1,HASH,n0,0,2,5,-3
30,HASH,n1,HASH,s1,1,3,5,-2
30,HASH,n2,HASH,n1,0,1,4,-3
30,HASH,n2,HASH,n0,0,4,5,-1
30,HASH,n3,HASH,s0,1,2,4,-2
30,HASH,n3,HASH,n2,0,1,4,-3
31,ADD,n0,ADD,s0,1,4,4,0
31,ADD,n0,ADD,s1,1,4,4,0
31,ADD,n1,ADD,s0,1,4,4,0
31,ADD,n1,ADD,n0,0,1,1,0
31,ADD,n2,ADD,n1,0,1,1,0
31,ADD,n2,ADD,n0,0,1,1,0
31,ADD,n3,ADD,n0,0,1,1,0
31,ADD,n3,ADD,n1,0,1,1,0
32,SUB,n0,SUB,s0,1,6,6,0
33,THETA,n0,THETA,s1,1,4,5,-1
33,THETA,n1,THETA,n0,0,2,4,-2
33,THETA,n2,THETA,n1,0,4,5,-1
34,NTHETA,n0,NTHETA,s2,1,2,4,-2
34,NTHETA,n1,NTHETA,s0,1,2,4,-2
34,NTHETA,n2,NTHETA,s1,1,2,4,-2
34,NTHETA,n3,NTHETA,n2,0,2,4,-2
34,NTHETA,n4,NTHETA,s1,1,2,4,-2
35,AGSE,n0,AGSE,s0,1,4,3,1
35,AGSE,n1,AGSE,n0,0,2,2,0
37,HC_NONINT,n0,HASH,s1,1,1,4,-3
37,HC_NONINT,n0,HASH,s0,1,2,4,-2
37,HC_NONINT,n1,SUB,s0,1,4,4,0
37,HC_NONINT,n2,HASH,n0,0,2,4,-2
37,HC_NONINT,n2,HASH,s0,1,2,4,-2
38,HC_SHIFT_UNDER_HASH,n0,SHIFT,s0,1,9,9,0
38,HC_SHIFT_UNDER_HASH,n1,HASH,s1,1,68,69,-1
38,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,1,4,-3
38,HC_SHIFT_UNDER_HASH,n2,SHIFT,s0,1,2,9,-7
38,HC_SHIFT_UNDER_HASH,n3,SUB,n1,0,4,2,2
38,HC_SHIFT_UNDER_HASH,n4,SUB,n2,0,4,3,1
38,HC_SHIFT_UNDER_HASH,n5,SUB,s1,1,7,69,-62
39,HC_INT,n0,SHIFT,s1,1,2,4,-2
39,HC_INT,n1,SHIFT,s0,1,9,9,0
39,HC_INT,n2,HASH,s1,1,1,4,-3
39,HC_INT,n2,HASH,n0,0,1,4,-3
39,HC_INT,n3,AGSE,n2,0,2,2,0
39,HC_INT,n4,SHIFT,n3,0,4,4,0
41,HC_DEEP,n1,SHIFT,s1,1,2,2,0
41,HC_DEEP,n2,THETA,n1,0,2,4,-2
41,HC_DEEP,n3,AGSE,s2,1,4,3,1
41,HC_DEEP,n4,NTHETA,s0,1,2,4,-2
41,HC_DEEP,n5,SHIFT,n2,0,6,6,0
43,SHIFT,n0,SHIFT,s0,1,6,6,0
43,SHIFT,n1,SHIFT,s0,1,2,6,-4
43,SHIFT,n2,SHIFT,s2,1,6,6,0
43,SHIFT,n3,SHIFT,n2,0,9,9,0
43,SHIFT,n4,SHIFT,s1,1,2,2,0
44,HASH,n0,HASH,s0,1,1,4,-3
44,HASH,n0,HASH,s1,1,2,4,-2
44,HASH,n1,HASH,s1,1,1,4,-3
44,HASH,n1,HASH,n0,0,1,4,-3
44,HASH,n2,HASH,s2,1,2,4,-2
44,HASH,n2,HASH,n1,0,1,4,-3
44,HASH,n3,HASH,s0,1,1,4,-3
44,HASH,n3,HASH,n0,0,2,4,-2
45,ADD,n0,ADD,s0,1,6,6,0
45,ADD,n0,ADD,s1,1,4,4,0
45,ADD,n1,ADD,s2,1,10,10,0
45,ADD,n1,ADD,n0,0,2,2,0
45,ADD,n2,ADD,n1,0,1,1,0
45,ADD,n2,ADD,s2,1,10,10,0
45,ADD,n3,ADD,s2,1,4,10,-6
45,ADD,n3,ADD,s0,1,4,6,-2
45,ADD,n4,ADD,n1,0,1,1,0
45,ADD,n4,ADD,s1,1,4,4,0
46,SUB,n0,SUB,s0,1,8,8,0
46,SUB,n1,SUB,n0,0,3,2,1
47,THETA,n0,THETA,s0,1,2,4,-2
47,THETA,n1,THETA,s0,1,2,4,-2
47,THETA,n2,THETA,n0,0,3,5,-2
48,NTHETA,n0,NTHETA,s0,1,2,4,-2
48,NTHETA,n1,NTHETA,n0,0,2,4,-2
49,AGSE,n0,AGSE,s2,1,4,3,1
49,AGSE,n1,AGSE,n0,0,3,3,0
51,HC_NONINT,n0,HASH,s1,1,1,4,-3
51,HC_NONINT,n0,HASH,s0,1,1,4,-3
51,HC_NONINT,n2,HASH,s0,1,1,4,-3
51,HC_NONINT,n2,HASH,n1,0,3,5,-2
51,HC_NONINT,n3,SHIFT,n0,0,4,4,0
51,HC_NONINT,n4,AGSE,s0,1,3,4,-1
52,HC_SHIFT_UNDER_HASH,n0,AGSE,s1,1,4,3,1
52,HC_SHIFT_UNDER_HASH,n1,SHIFT,n0,0,9,9,0
52,HC_SHIFT_UNDER_HASH,n2,HASH,n0,0,1,9,-8
52,HC_SHIFT_UNDER_HASH,n2,HASH,n1,0,1,4,-3
52,HC_SHIFT_UNDER_HASH,n3,SUB,n1,0,2,4,-2
53,HC_INT,n0,HASH,s0,1,1,4,-3
53,HC_INT,n0,HASH,s1,1,1,4,-3
53,HC_INT,n1,AGSE,s0,1,4,4,0
54,HC_SINGLE,n0,SHIFT,s0,1,2,2,0
55,HC_DEEP,n0,SHIFT,s0,1,9,9,0
55,HC_DEEP,n2,SUB,n0,0,3,3,0
55,HC_DEEP,n4,SUB,n0,0,5,3,2
55,HC_DEEP,n5,SHIFT,n0,0,3,3,0
57,SHIFT,n0,SHIFT,s0,1,6,6,0
57,SHIFT,n1,SHIFT,s2,1,9,9,0
57,SHIFT,n2,SHIFT,s2,1,2,9,-7
57,SHIFT,n3,SHIFT,n1,0,6,6,0
57,SHIFT,n4,SHIFT,n2,0,3,3,0
57,SHIFT,n5,SHIFT,s2,1,2,9,-7
58,HASH,n0,HASH,s1,1,2,8,-6
58,HASH,n0,HASH,s0,1,1,4,-3
58,HASH,n1,HASH,s2,1,1,4,-3
58,HASH,n1,HASH,s1,1,6,8,-2
58,HASH,n2,HASH,s2,1,1,4,-3
58,HASH,n2,HASH,n0,0,5,7,-2
58,HASH,n3,HASH,n1,0,2,4,-2
58,HASH,n3,HASH,s0,1,2,4,-2
58,HASH,n4,HASH,n2,0,2,4,-2
58,HASH,n4,HASH,s2,1,2,4,-2
59,ADD,n0,ADD,s0,1,7,7,0
59,ADD,n0,ADD,s1,1,4,4,0
59,ADD,n1,ADD,n0,0,1,1,0
59,ADD,n1,ADD,s0,1,7,7,0
60,SUB,n0,SUB,s1,1,6,6,0
60,SUB,n1,SUB,s0,1,6,6,0
60,SUB,n2,SUB,n1,0,3,1,2
61,THETA,n0,THETA,s1,1,2,4,-2
61,THETA,n1,THETA,s0,1,2,4,-2
61,THETA,n2,THETA,n0,0,2,4,-2
62,NTHETA,n0,NTHETA,s2,1,3,4,-1
62,NTHETA,n1,NTHETA,s0,1,2,4,-2
62,NTHETA,n2,NTHETA,n0,0,2,4,-2
62,NTHETA,n3,NTHETA,s0,1,2,4,-2
63,AGSE,n0,AGSE,s0,1,4,3,1
65,HC_NONINT,n0,HASH,s0,1,1,6,-5
65,HC_NONINT,n0,HASH,s1,1,2,4,-2
65,HC_NONINT,n1,SHIFT,s0,1,3,6,-3
65,HC_NONINT,n2,AGSE,s0,1,4,6,-2
65,HC_NONINT,n3,SHIFT,s1,1,3,4,-1
65,HC_NONINT,n4,SUB,s0,1,6,6,0
66,HC_SHIFT_UNDER_HASH,n0,SUB,s1,1,5,5,0
66,HC_SHIFT_UNDER_HASH,n1,SHIFT,n0,0,2,4,-2
66,HC_SHIFT_UNDER_HASH,n2,HASH,s1,1,4,5,-1
66,HC_SHIFT_UNDER_HASH,n2,HASH,n1,0,1,4,-3
66,HC_SHIFT_UNDER_HASH,n3,HASH,n2,0,1,4,-3
66,HC_SHIFT_UNDER_HASH,n3,HASH,n0,0,1,4,-3
66,HC_SHIFT_UNDER_HASH,n4,SUB,s0,1,4,4,0
67,HC_INT,n0,HASH,s0,1,1,4,-3
67,HC_INT,n0,HASH,s1,1,30,33,-3
67,HC_INT,n1,HASH,n0,0,1,4,-3
67,HC_INT,n1,HASH,s0,1,2,4,-2
67,HC_INT,n3,HASH,s0,1,1,4,-3
67,HC_INT,n3,HASH,n1,0,1,4,-3
67,HC_INT,n4,HASH,n1,0,1,4,-3
67,HC_INT,n4,HASH,s1,1,32,33,-1
67,HC_INT,n5,AGSE,n3,0,2,2,0
68,HC_SINGLE,n0,AGSE,s1,1,6,5,1
69,HC_DEEP,n1,SHIFT,n0,0,9,9,0
69,HC_DEEP,n2,HASH,s2,1,1,5,-4
69,HC_DEEP,n2,HASH,n0,0,1,9,-8
69,HC_DEEP,n3,SUB,s2,1,5,5,0
71,SHIFT,n0,SHIFT,s0,1,9,9,0
71,SHIFT,n1,SHIFT,s0,1,2,9,-7
72,HASH,n0,HASH,s1,1,1,4,-3
72,HASH,n0,HASH,s0,1,2,4,-2
72,HASH,n1,HASH,s1,1,1,4,-3
72,HASH,n1,HASH,s0,1,2,4,-2
73,ADD,n0,ADD,s1,1,4,4,0
73,ADD,n0,ADD,s2,1,4,4,0
73,ADD,n1,ADD,s0,1,4,4,0
73,ADD,n1,ADD,s1,1,4,4,0
74,SUB,n0,SUB,s0,1,10,10,0
74,SUB,n1,SUB,s0,1,7,10,-3
74,SUB,n2,SUB,n1,0,7,3,4
74,SUB,n3,SUB,s0,1,7,10,-3
74,SUB,n4,SUB,n0,0,1,1,0
75,THETA,n0,THETA,s1,1,2,4,-2
75,THETA,n1,THETA,s0,1,2,4,-2
75,THETA,n2,THETA,s1,1,2,4,-2
75,THETA,n3,THETA,n2,0,2,4,-2
75,THETA,n4,THETA,n0,0,6,7,-1
76,NTHETA,n0,NTHETA,s1,1,2,4,-2
77,AGSE,n0,AGSE,s1,1,4,3,1
77,AGSE,n1,AGSE,s1,1,4,3,1
77,AGSE,n2,AGSE,n0,0,2,2,0
77,AGSE,n3,AGSE,n2,0,3,3,0
79,HC_NONINT,n1,HASH,s1,1,1,4,-3
79,HC_NONINT,n1,HASH,s2,1,5,6,-1
79,HC_NONINT,n2,AGSE,s1,1,4,4,0
79,HC_NONINT,n3,HASH,s0,1,1,4,-3
79,HC_NONINT,n3,HASH,n1,0,2,4,-2
79,HC_NONINT,n4,HASH,s1,1,1,4,-3
79,HC_NONINT,n4,HASH,n1,0,2,4,-2
80,HC_SHIFT_UNDER_HASH,n0,SHIFT,s1,1,3,4,-1
80,HC_SHIFT_UNDER_HASH,n1,AGSE,s1,1,4,4,0
80,HC_SHIFT_UNDER_HASH,n2,HASH,s1,1,1,4,-3
80,HC_SHIFT_UNDER_HASH,n2,HASH,n0,0,1,4,-3
81,HC_INT,n0,SHIFT,s2,1,3,3,0
81,HC_INT,n2,HASH,s1,1,1,4,-3
81,HC_INT,n2,HASH,n0,0,1,4,-3
83,HC_DEEP,n0,AGSE,s0,1,4,4,0
83,HC_DEEP,n1,ADD,s0,1,4,4,0
83,HC_DEEP,n1,ADD,n0,0,2,9,-7
83,HC_DEEP,n2,SHIFT,n0,0,9,9,0
83,HC_DEEP,n4,HASH,n0,0,1,9,-8
83,HC_DEEP,n4,HASH,n2,0,1,4,-3
83,HC_DEEP,n5,NTHETA,n3,0,3,4,-1
85,SHIFT,n0,SHIFT,s0,1,4,9,-5
85,SHIFT,n1,SHIFT,s0,1,9,9,0
85,SHIFT,n2,SHIFT,s1,1,9,9,0
85,SHIFT,n3,SHIFT,s0,1,2,9,-7
86,HASH,n0,HASH,s0,1,1,4,-3
86,HASH,n0,HASH,s1,1,2,4,-2
86,HASH,n1,HASH,s0,1,1,4,-3
86,HASH,n1,HASH,s1,1,2,4,-2
86,HASH,n2,HASH,n1,0,2,5,-3
86,HASH,n2,HASH,s1,1,2,4,-2
86,HASH,n3,HASH,n1,0,2,5,-3
86,HASH,n3,HASH,n2,0,1,4,-3
86,HASH,n4,HASH,n2,0,1,4,-3
86,HASH,n4,HASH,n1,0,4,5,-1
86,HASH,n5,HASH,n4,0,1,4,-3
86,HASH,n5,HASH,n3,0,3,5,-2
87,ADD,n0,ADD,s2,1,4,4,0
87,ADD,n0,ADD,s1,1,6,6,0
88,SUB,n0,SUB,s0,1,7,8,-1
88,SUB,n1,SUB,s1,1,6,7,-1
88,SUB,n2,SUB,s0,1,4,8,-4
88,SUB,n3,SUB,s1,1,7,7,0
88,SUB,n4,SUB,n0,0,3,2,1
88,SUB,n5,SUB,s0,1,8,8,0
89,THETA,n0,THETA,s0,1,2,4,-2
89,THETA,n1,THETA,s0,1,2,4,-2
89,THETA,n2,THETA,n1,0,4,5,-1
90,NTHETA,n0,NTHETA,s2,1,2,4,-2
90,NTHETA,n1,NTHETA,n0,0,2,4,-2
91,AGSE,n0,AGSE,s0,1,4,3,1
91,AGSE,n1,AGSE,s0,1,4,3,1
91,AGSE,n2,AGSE,n0,0,2,2,0
93,HC_NONINT,n0,HASH,s0,1,1,4,-3
93,HC_NONINT,n0,HASH,s1,1,3,9,-6
93,HC_NONINT,n1,SHIFT,s1,1,9,9,0
93,HC_NONINT,n2,AGSE,n0,0,2,2,0
93,HC_NONINT,n3,AGSE,s1,1,5,9,-4
94,HC_SHIFT_UNDER_HASH,n1,SHIFT,s0,1,9,9,0
94,HC_SHIFT_UNDER_HASH,n2,HASH,s1,1,1,4,-3
94,HC_SHIFT_UNDER_HASH,n2,HASH,s0,1,1,9,-8
94,HC_SHIFT_UNDER_HASH,n4,HASH,n3,0,2,4,-2
94,HC_SHIFT_UNDER_HASH,n4,HASH,n1,0,1,4,-3
95,HC_INT,n0,AGSE,s1,1,4,4,0
95,HC_INT,n1,HASH,s0,1,1,4,-3
95,HC_INT,n1,HASH,s1,1,1,4,-3
97,HC_DEEP,n0,NTHETA,s1,1,2,12,-10
97,HC_DEEP,n1,ADD,s2,1,3,3,0
97,HC_DEEP,n1,ADD,s1,1,12,12,0
97,HC_DEEP,n2,ADD,s2,1,3,3,0
97,HC_DEEP,n2,ADD,n1,0,1,1,0
97,HC_DEEP,n3,SUB,n1,0,3,1,2
99,SHIFT,n0,SHIFT,s0,1,4,4,0
99,SHIFT,n1,SHIFT,s0,1,4,4,0
99,SHIFT,n2,SHIFT,s0,1,3,4,-1
99,SHIFT,n3,SHIFT,n1,0,9,9,0
99,SHIFT,n4,SHIFT,n2,0,6,6,0
99,SHIFT,n5,SHIFT,n1,0,4,9,-5
100,HASH,n0,HASH,s1,1,1,4,-3
100,HASH,n0,HASH,s0,1,2,4,-2
100,HASH,n1,HASH,s1,1,1,4,-3
100,HASH,n1,HASH,n0,0,2,4,-2
100,HASH,n2,HASH,n0,0,1,4,-3
100,HASH,n2,HASH,n1,0,3,6,-3
100,HASH,n3,HASH,n1,0,2,6,-4
100,HASH,n3,HASH,s0,1,3,4,-1
100,HASH,n4,HASH,n0,0,2,4,-2
100,HASH,n4,HASH,s0,1,2,4,-2
100,HASH,n5,HASH,n3,0,2,4,-2
100,HASH,n5,HASH,n1,0,4,6,-2
101,ADD,n0,ADD,s0,1,3,3,0
101,ADD,n0,ADD,s2,1,3,3,0
101,ADD,n1,ADD,s0,1,3,3,0
101,ADD,n1,ADD,n0,0,1,1,0
101,ADD,n2,ADD,s2,1,3,3,0
101,ADD,n2,ADD,s0,1,3,3,0
101,ADD,n3,ADD,n2,0,1,1,0
101,ADD,n3,ADD,s2,1,3,3,0
102,SUB,n0,SUB,s2,1,6,6,0
102,SUB,n1,SUB,s1,1,7,7,0
102,SUB,n2,SUB,s1,1,7,7,0
103,THETA,n0,THETA,s0,1,2,4,-2
104,NTHETA,n0,NTHETA,s0,1,2,4,-2
104,NTHETA,n1,NTHETA,s1,1,2,4,-2
104,NTHETA,n2,NTHETA,s1,1,2,4,-2
105,AGSE,n0,AGSE,s1,1,4,3,1
105,AGSE,n1,AGSE,s2,1,4,3,1
105,AGSE,n2,AGSE,s1,1,4,3,1
105,AGSE,n3,AGSE,n2,0,5,5,0
107,HC_NONINT,n0,SUB,s1,1,5,5,0
107,HC_NONINT,n2,HASH,s0,1,1,4,-3
107,HC_NONINT,n2,HASH,s1,1,2,5,-3
108,HC_SHIFT_UNDER_HASH,n0,SHIFT,s1,1,3,4,-1
108,HC_SHIFT_UNDER_HASH,n1,AGSE,s0,1,4,3,1
108,HC_SHIFT_UNDER_HASH,n2,SHIFT,s1,1,2,4,-2
108,HC_SHIFT_UNDER_HASH,n3,HASH,s1,1,1,4,-3
108,HC_SHIFT_UNDER_HASH,n3,HASH,n2,0,1,4,-3
108,HC_SHIFT_UNDER_HASH,n4,AGSE,n2,0,2,4,-2
108,HC_SHIFT_UNDER_HASH,n5,AGSE,n0,0,2,2,0
109,HC_INT,n1,HASH,s0,1,1,4,-3
109,HC_INT,n1,HASH,s1,1,1,4,-3
109,HC_INT,n2,AGSE,n0,0,6,6,0
111,HC_DEEP,n0,SHIFT,s2,1,6,6,0
111,HC_DEEP,n1,AGSE,s1,1,7,6,1
111,HC_DEEP,n2,SHIFT,n0,0,6,6,0
111,HC_DEEP,n3,THETA,s0,1,2,4,-2
111,HC_DEEP,n4,HASH,n0,0,1,6,-5
111,HC_DEEP,n4,HASH,n2,0,1,4,-3
113,SHIFT,n0,SHIFT,s1,1,3,3,0
114,HASH,n0,HASH,s1,1,1,4,-3
114,HASH,n0,HASH,s0,1,2,5,-3
114,HASH,n1,HASH,s1,1,1,4,-3
114,HASH,n1,HASH,n0,0,1,4,-3
114,HASH,n2,HASH,n1,0,2,5,-3
114,HASH,n2,HASH,s0,1,3,5,-2
114,HASH,n3,HASH,n2,0,2,4,-2
114,HASH,n3,HASH,s0,1,3,5,-2
115,ADD,n0,ADD,s1,1,4,4,0
115,ADD,n0,ADD,s0,1,4,4,0
115,ADD,n1,ADD,s0,1,4,4,0
115,ADD,n1,ADD,s1,1,4,4,0
115,ADD,n2,ADD,s0,1,4,4,0
115,ADD,n2,ADD,s1,1,4,4,0
116,SUB,n0,SUB,s0,1,6,6,0
116,SUB,n1,SUB,n0,0,1,1,0
117,THETA,n0,THETA,s1,1,2,4,-2
117,THETA,n1,THETA,n0,0,3,5,-2
118,NTHETA,n0,NTHETA,s1,1,2,4,-2
118,NTHETA,n1,NTHETA,n0,0,2,4,-2
118,NTHETA,n2,NTHETA,n1,0,2,4,-2
118,NTHETA,n3,NTHETA,n0,0,2,4,-2
119,AGSE,n0,AGSE,s1,1,5,5,0
119,AGSE,n1,AGSE,s1,1,6,5,1
119,AGSE,n2,AGSE,s0,1,6,5,1
119,AGSE,n3,AGSE,n1,0,1,2,-1
119,AGSE,n4,AGSE,n1,0,2,2,0
121,HC_NONINT,n0,HASH,s1,1,1,4,-3
121,HC_NONINT,n0,HASH,s0,1,3,4,-1
121,HC_NONINT,n2,SUB,s2,1,7,7,0
121,HC_NONINT,n3,SHIFT,n1,0,4,4,0
121,HC_NONINT,n4,SUB,n2,0,1,1,0
122,HC_SHIFT_UNDER_HASH,n2,SHIFT,n0,0,9,9,0
122,HC_SHIFT_UNDER_HASH,n3,HASH,n0,0,1,9,-8
122,HC_SHIFT_UNDER_HASH,n3,HASH,n2,0,1,4,-3
122,HC_SHIFT_UNDER_HASH,n4,SUB,n3,0,5,2,3
123,HC_INT,n0,SHIFT,s1,1,6,6,0
123,HC_INT,n1,HASH,s1,1,1,6,-5
123,HC_INT,n1,HASH,n0,0,1,4,-3
123,HC_INT,n2,SHIFT,n0,0,4,4,0
123,HC_INT,n3,AGSE,s1,1,4,6,-2
125,HC_DEEP,n0,AGSE,s0,1,4,4,0
125,HC_DEEP,n1,SUB,s0,1,4,4,0
125,HC_DEEP,n2,SHIFT,n1,0,3,3,0
125,HC_DEEP,n4,SUB,n2,0,4,2,2
127,SHIFT,n0,SHIFT,s2,1,3,3,0
128,HASH,n0,HASH,s0,1,2,6,-4
128,HASH,n0,HASH,s1,1,1,4,-3
128,HASH,n1,HASH,n0,0,3,5,-2
128,HASH,n1,HASH,s1,1,1,4,-3
128,HASH,n2,HASH,n1,0,3,5,-2
128,HASH,n2,HASH,s1,1,1,4,-3
128,HASH,n3,HASH,n0,0,1,5,-4
128,HASH,n3,HASH,s0,1,4,6,-2
128,HASH,n4,HASH,n3,0,2,4,-2
128,HASH,n4,HASH,s0,1,4,6,-2
129,ADD,n0,ADD,s0,1,4,4,0
129,ADD,n0,ADD,s1,1,4,4,0
129,ADD,n1,ADD,s0,1,4,4,0
129,ADD,n1,ADD,s1,1,4,4,0
129,ADD,n2,ADD,s1,1,4,4,0
129,ADD,n2,ADD,n0,0,1,1,0
130,SUB,n0,SUB,s0,1,6,6,0
130,SUB,n1,SUB,n0,0,1,1,0
130,SUB,n2,SUB,n1,0,4,2,2
131,THETA,n0,THETA,s0,1,2,4,-2
131,THETA,n1,THETA,s0,1,3,4,-1
131,THETA,n2,THETA,s0,1,2,4,-2
131,THETA,n3,THETA,n1,0,4,5,-1
132,NTHETA,n0,NTHETA,s0,1,2,4,-2
132,NTHETA,n1,NTHETA,s1,1,2,4,-2
132,NTHETA,n2,NTHETA,s1,1,2,4,-2
133,AGSE,n0,AGSE,s1,1,4,3,1
133,AGSE,n1,AGSE,n0,0,2,2,0
133,AGSE,n2,AGSE,n1,0,4,4,0
133,AGSE,n3,AGSE,n0,0,2,2,0
133,AGSE,n4,AGSE,s0,1,3,3,0
133,AGSE,n5,AGSE,s0,1,4,3,1
135,HC_NONINT,n0,HASH,s1,1,1,4,-3
135,HC_NONINT,n0,HASH,s0,1,3,4,-1
136,HC_SHIFT_UNDER_HASH,n0,HASH,s0,1,1,4,-3
136,HC_SHIFT_UNDER_HASH,n0,HASH,s1,1,2,4,-2
136,HC_SHIFT_UNDER_HASH,n1,SHIFT,s0,1,3,4,-1
136,HC_SHIFT_UNDER_HASH,n3,HASH,n2,0,1,4,-3
136,HC_SHIFT_UNDER_HASH,n3,HASH,n1,0,1,4,-3
